our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
6935,3,4,3,3,3,3,3
6969,6,4,3,3,3,3,3
6970,6,4,5,3,3,3,3
6976,4,4,1,3,3,3,3
6983,4,4,5,3,3,3,3
6984,6,4,3,3,3,3,3
6987,4,4,5,3,3,3,3
6991,6,4,5,3,3,3,3
6992,4,4,4,3,3,3,3
7023,6,4,4,3,3,3,3
7025,4,4,1,3,3,3,3
7028,4,4,1,3,3,3,3
7029,4,4,2,3,3,3,3
7045,4,4,5,3,3,3,3
7046,3,4,1,3,3,3,3
7051,4,4,4,3,3,3,3
7055,4,4,5,3,3,3,3
7057,6,4,3,3,3,3,3
7072,4,4,4,3,3,3,3
7077,4,4,3,3,3,3,3
7085,3,4,2,3,3,3,3
7090,6,4,3,3,3,3,3
7094,4,4,1,3,3,3,3
7096,4,4,5,3,3,3,3
7099,6,4,2,3,3,3,3
7101,4,4,1,3,3,3,3
7104,6,4,4,3,3,3,3
7109,6,4,6,3,3,3,3
7116,4,4,5,3,3,3,3
7119,4,4,2,3,3,3,3
7120,4,4,3,3,3,3,3
7121,6,4,4,3,3,3,3
7126,6,4,5,3,3,3,3
7132,3,4,5,3,3,3,3
7136,4,4,5,3,3,3,3
7137,4,4,5,3,3,3,3
7145,6,4,6,3,3,3,3
7152,4,4,5,3,3,3,3
7153,6,4,2,3,3,3,3
7165,5,4,2,3,3,3,3
7169,4,4,5,3,3,3,3
7170,6,4,6,3,3,3,3
7174,3,4,2,3,3,3,3
7177,6,4,6,3,3,3,3
7184,6,4,5,3,3,3,3
7199,6,4,4,3,3,3,3
7207,4,4,2,3,3,3,3
7209,4,4,4,3,3,3,3
7212,6,4,5,3,3,3,3
7214,6,4,2,3,3,3,3
7219,6,4,5,3,3,3,3
7238,4,4,1,3,3,3,3
7241,6,4,3,3,3,3,3
7248,4,4,5,3,3,3,3
7256,6,4,5,3,3,3,3
7257,4,4,5,3,3,3,3
7264,4,4,6,3,3,3,3
7266,6,4,1,3,3,3,3
7271,4,4,5,3,3,3,3
7275,3,4,3,3,3,3,3
7277,4,4,5,3,3,3,3
7278,4,4,3,3,3,3,3
7285,4,4,5,3,3,3,3
7286,4,4,6,3,3,3,3
7291,4,4,4,3,3,3,3
7296,6,4,1,3,3,3,3
7302,6,4,4,3,3,3,3
7303,4,4,1,3,3,3,3
7310,4,4,2,3,3,3,3
7315,4,4,5,3,3,3,3
7318,4,4,2,3,3,3,3
7320,6,4,5,3,3,3,3
7324,3,4,3,3,3,3,3
7340,4,4,3,3,3,3,3
7341,4,4,5,3,3,3,3
7342,4,4,4,3,3,3,3
7344,4,4,6,3,3,3,3
7351,4,4,5,3,3,3,3
7354,4,4,2,3,3,3,3
7357,4,4,3,3,3,3,3
7363,3,4,1,3,3,3,3
7365,4,4,1,3,3,3,3
7370,4,4,5,3,3,3,3
7372,6,4,4,3,3,3,3
7377,4,4,5,3,3,3,3
7378,4,4,5,3,3,3,3
7383,6,4,3,3,3,3,3
7387,6,4,5,3,3,3,3
7390,6,4,6,3,3,3,3
7407,4,4,5,3,3,3,3
7412,6,4,6,3,3,3,3
7413,6,4,1,3,3,3,3
7416,4,4,3,3,3,3,3
7421,6,4,5,3,3,3,3
7431,4,4,3,3,3,3,3
7432,4,4,5,3,3,3,3
7440,4,4,3,3,3,3,3
7441,6,4,2,3,3,3,3
7445,6,4,6,3,3,3,3
