our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
7423,4,4,2,3,3,3,3
7425,3,4,1,3,3,3,3
7429,6,4,5,3,3,3,3
7445,6,4,2,3,3,3,3
7446,4,4,3,3,3,3,3
7448,6,4,4,3,3,3,3
7449,6,4,6,3,3,3,3
7450,5,4,6,3,3,3,3
7451,6,4,2,3,3,3,3
7453,4,4,5,3,3,3,3
7455,6,4,5,3,3,3,3
7460,6,4,6,3,3,3,3
7471,5,4,5,3,3,3,3
7477,4,4,4,3,3,3,3
7478,4,4,6,3,3,3,3
7479,4,4,1,3,3,3,3
7480,4,4,2,3,3,3,3
7492,4,4,1,3,3,3,3
7503,6,4,3,3,3,3,3
7508,4,4,2,3,3,3,3
7518,6,4,6,3,3,3,3
7521,6,4,6,3,3,3,3
7529,6,4,5,3,3,3,3
7530,4,4,6,3,3,3,3
7532,4,4,1,3,3,3,3
7538,4,4,4,3,3,3,3
7540,4,4,3,3,3,3,3
7546,1,4,1,3,3,3,3
7571,5,4,3,3,3,3,3
7575,6,4,6,3,3,3,3
7580,6,4,6,3,3,3,3
7586,5,4,2,3,3,3,3
7622,4,4,1,3,3,3,3
7633,6,4,2,3,3,3,3
7635,4,4,6,3,3,3,3
7641,6,4,2,3,3,3,3
7646,6,4,3,3,3,3,3
7648,4,4,1,3,3,3,3
7650,6,4,5,3,3,3,3
7652,6,4,6,3,3,3,3
7656,4,4,3,3,3,3,3
7661,6,4,5,3,3,3,3
7673,4,4,4,3,3,3,3
7675,5,4,4,3,3,3,3
