our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
7498,5,4,4,3,3,3,3
7515,2,4,1,3,3,3,3
7522,4,4,2,3,3,3,3
7524,6,4,1,3,3,3,3
7525,2,4,4,3,3,3,3
7526,4,4,3,3,3,3,3
7530,6,4,5,3,3,3,3
7531,2,4,6,3,3,3,3
7556,5,4,2,3,3,3,3
7559,6,4,3,3,3,3,3
7567,2,4,1,3,3,3,3
7568,5,4,1,3,3,3,3
7569,5,4,2,3,3,3,3
7573,5,4,1,3,3,3,3
7605,6,4,3,3,3,3,3
7609,2,4,4,3,3,3,3
7611,6,4,3,3,3,3,3
7618,1,4,4,3,3,3,3
7619,5,4,5,3,3,3,3
7624,2,4,3,3,3,3,3
7629,4,4,4,3,3,3,3
7631,4,4,2,3,3,3,3
7637,1,4,3,3,3,3,3
7642,6,4,6,3,3,3,3
7644,6,4,6,3,3,3,3
7646,5,4,5,3,3,3,3
7648,6,4,4,3,3,3,3
